saleprice,address,sqft,date,bathrooms,bedrooms,studio,floor
500272.5204,330 east 80th street,700,2013-07-23,1,1,0,5
1008681.415,330 east 80th street,,2011-08-29,2,2,0,5
1318675.282,330 east 80th street,,2017-07-25,2,2,0,5
664226.221,330 east 80th street,,2005-06-27,1,1,0,5
614409.4348,330 east 80th street,,2009-09-02,1,1,0,5
546646.7322,330 east 80th street,850,2004-05-06,1,1,0,5
616073.1741,330 east 80th street,850,2010-05-14,1,1,0,5
638544.3274,330 east 80th street,,2013-02-28,1,1,0,5
1117008.422,330 east 80th street,,2007-03-08,2,2,0,6
405951.4192,330 east 80th street,750,2003-04-21,1,1,0,6
579310.3731,330 east 80th street,750,2014-07-31,1,1,0,6
424897.2683,330 east 80th street,,2004-02-20,1,1,0,6
408934.8836,330 east 80th street,,2008-01-24,1,,1,6
1568769.819,330 east 80th street,1900,2010-02-23,3,3,0,6
2106603.169,330 east 80th street,1900,2017-06-28,3,3,0,6
714349.6345,330 east 80th street,,2018-07-03,1,1,0,6
409657.4538,330 east 80th street,,2018-06-15,1,1,0,7
648746.2682,330 east 80th street,,2016-04-25,1,1,0,7
815114.2541,330 east 80th street,,2007-03-16,1,2,0,7
530200.3652,330 east 80th street,800,2004-11-18,1,1,0,7
694128.6453,330 east 80th street,800,2014-07-24,1,1,0,7
543235.7563,330 east 80th street,850,2004-03-29,1,2,0,7
701031.6114,330 east 80th street,850,2008-04-10,1,2,0,7
642783.7976,330 east 80th street,850,2012-09-27,1,2,0,7
845055.3125,330 east 80th street,850,2017-09-07,1,2,0,7
494010.253,333 east 80th street,,2005-04-08,1,1,0,1
536230.795,333 east 80th street,,2017-11-15,1,1,0,1
655122.8867,333 east 80th street,,2015-11-30,1,2,0,1
470861.0152,333 east 80th street,,2014-05-30,1,1,0,1
516205.8773,333 east 80th street,,2006-07-11,1,1,0,2
610292.9591,333 east 80th street,750,2006-12-14,1,1,0,2
538321.0838,333 east 80th street,750,2016-05-16,1,1,0,2
592567.6934,333 east 80th street,700,2006-07-19,1,1,0,3
595252.6488,333 east 80th street,700,2017-08-07,1,1,0,3
614021.6314,333 east 80th street,750,2007-04-30,1,1,0,3
540239.9973,333 east 80th street,750,2017-11-30,1,1,0,3
437478.4947,333 east 80th street,600,2014-10-23,1,1,0,3
635506.079,333 east 80th street,,2003-10-27,1,2,0,3
581927.23,333 east 80th street,750,2004-11-18,1,1,0,5
628170.5929,333 east 80th street,750,2007-02-08,1,1,0,5
566786.3185,333 east 80th street,600,2008-08-19,1,1,0,5
765229.6513,333 east 80th street,1000,2014-08-13,1,2,0,5
782368.8315,333 east 80th street,,2004-12-29,1,1,0,5
809377.7332,333 east 80th street,,2008-06-05,1,2,0,6
453951.3977,333 east 80th street,,2013-08-27,1,1,0,6
571319.5096,333 east 80th street,,2018-03-16,1,1,0,6
446790.4424,333 east 80th street,,2003-06-17,1,1,0,6
596965.1217,333 east 80th street,,2005-03-16,1,1,0,6
500272.5204,333 east 80th street,,2013-07-24,1,1,0,6
677666.3206,333 east 80th street,,2017-06-09,1,1,0,6
910000,333 east 80th street,,2017-12-07,1,1,0,6
441093.2093,340 east 80th street,,2011-05-06,1,1,0,10
819344.9233,340 east 80th street,,2004-07-29,1,1,0,10
973849.4655,340 east 80th street,,2004-03-24,2,2,0,10
1330965.841,340 east 80th street,,2014-09-30,2,2,0,10
1502641.658,340 east 80th street,,2016-10-03,2,2,0,10
1279320.957,340 east 80th street,1312,2008-11-13,2,2,0,10
777004.6483,340 east 80th street,,2017-07-28,1,1,0,10
687555.7138,340 east 80th street,,2008-03-03,1,1,0,10
403351.3171,340 east 80th street,,2005-05-19,1,1,0,10
584176.6065,340 east 80th street,,2009-07-01,1,1,0,10
1232294.765,340 east 80th street,,2004-07-27,1,1,0,10
1068750.595,340 east 80th street,,2006-06-19,2,2,0,10
986506.1627,340 east 80th street,,2013-06-26,2,2,0,10
482684.3431,340 east 80th street,,2010-09-01,,1,0,11
815271.6336,340 east 80th street,,2004-02-09,3,3,0,11
1025301.818,340 east 80th street,,2004-09-20,2,2,0,11
808654.0971,340 east 80th street,1000,2005-01-26,2,2,0,11
1151961.867,340 east 80th street,1000,2007-08-01,2,2,0,11
2766076.556,340 east 80th street,,2014-07-21,4,4,0,11
1146029.933,340 east 80th street,,2005-05-25,1,2,0,11
712859.9272,340 east 80th street,800,2007-01-12,1,1,0,11
706262.2713,340 east 80th street,800,2018-12-12,1,1,0,11
476676.6602,340 east 80th street,,2009-02-25,1,1,0,11
1166521.339,340 east 80th street,,2017-07-20,2,2,0,11
530708.6943,340 east 80th street,700,2012-12-14,1,1,0,11
498510.0078,340 east 80th street,557,2015-01-09,1,,1,11
412701.8009,340 east 80th street,,2007-06-19,1,1,0,11
484358.3682,340 east 80th street,858,2004-01-08,1,1,0,11
667810.9424,340 east 80th street,858,2013-02-12,1,1,0,11
713348.6601,340 east 80th street,775,2007-04-30,1,1,0,11
704867.8628,340 east 80th street,775,2017-11-15,1,1,0,11
786523.5804,340 east 80th street,775,2018-07-12,1,1,0,11
1052688.651,340 east 80th street,,2007-06-11,2,2,0,11
981271.5939,340 east 80th street,,2011-08-08,2,2,0,12
1188099.879,340 east 80th street,1250,2007-01-03,2,2,0,12
1013171.144,340 east 80th street,1250,2012-12-13,2,2,0,12
1468229.379,340 east 80th street,1250,2016-08-11,2,2,0,12
1182060.021,340 east 80th street,,2014-11-18,2,2,0,12
663051.694,340 east 80th street,,2007-05-17,1,1,0,12
760774.7862,340 east 80th street,,2017-07-18,1,1,0,12
494839.6223,340 east 80th street,,2010-08-12,,1,0,12
838585.172,340 east 80th street,1100,2004-06-21,2,2,0,12
1022155.08,340 east 80th street,1100,2010-09-15,2,2,0,12
1064127.21,340 east 80th street,1100,2013-04-24,2,2,0,12
987583.9838,340 east 80th street,,2003-11-12,2,2,0,12
1281462.734,340 east 80th street,,2017-03-08,2,2,0,12
639909.6541,340 east 80th street,,2005-04-06,1,1,0,12
703350.2071,340 east 80th street,,2010-05-26,1,1,0,12
795497.6741,340 east 80th street,,2007-06-06,1,1,0,12
876340.0009,340 east 80th street,,2016-06-09,1,1,0,12
1383693.636,340 east 80th street,1400,2004-11-17,2,3,0,12
965899.4376,340 east 80th street,1400,2009-05-28,2,3,0,12
771728.9459,340 east 80th street,,2003-06-18,1,1,0,12
1063230.697,340 east 80th street,,2008-01-17,1,1,0,12
1031439.717,340 east 80th street,1200,2009-02-11,2,2,0,14
874101.4551,340 east 80th street,,2009-02-11,2,2,0,14
666672.2575,340 east 80th street,800,2010-09-28,1,1,0,14
733574.0354,340 east 80th street,800,2014-06-25,1,1,0,14
1321975.962,340 east 80th street,,2017-01-31,2,2,0,14
629060.0207,340 east 80th street,750,2005-03-24,1,1,0,14
593280.2224,340 east 80th street,750,2010-02-25,1,1,0,14
732418.4861,340 east 80th street,750,2015-02-12,1,1,0,14
452873.9177,340 east 80th street,650,2011-11-08,1,,1,14
973057.1391,340 east 80th street,1150,2004-09-14,2,2,0,15
976959.8855,340 east 80th street,1150,2019-02-01,2,2,0,15
1048576.322,340 east 80th street,,2019-03-14,2,2,0,15
563916.2473,340 east 80th street,850,2010-07-26,1,1,0,15
654822.4678,340 east 80th street,850,2015-01-15,1,1,0,15
653574.2198,340 east 80th street,,2007-08-29,1,1,0,15
619184.6763,340 east 80th street,,2010-06-08,1,1,0,15
1064651.023,340 east 80th street,,2007-06-15,1,1,0,15
495562.7628,340 east 80th street,,2010-07-07,,1,0,15
551366.5116,340 east 80th street,,2011-05-25,1,1,0,15
636007.6051,340 east 80th street,,2010-09-02,1,1,0,15
472578.159,340 east 80th street,,2003-02-13,1,1,0,15
699819.1445,340 east 80th street,,2006-09-20,1,1,0,15
901220.706,340 east 80th street,1075,2004-09-30,2,2,0,15
1424960.798,340 east 80th street,1075,2008-06-10,2,2,0,15
438262.1623,340 east 80th street,,2018-01-05,1,,1,16
1032478.055,340 east 80th street,,2007-03-14,1,1,0,16
709594.2098,340 east 80th street,800,2014-12-10,1,1,0,16
566856.4,340 east 80th street,,2015-04-29,1,1,0,16
1612870.204,340 east 80th street,1900,2010-01-07,3,3,0,16
2034207.774,340 east 80th street,1900,2011-01-14,3,3,0,16
2609506.185,340 east 80th street,1900,2014-07-10,3,3,0,16
424381.6701,340 east 80th street,600,2005-01-10,1,1,0,16
538320.6269,340 east 80th street,600,2006-02-15,1,1,0,16
573211.6792,340 east 80th street,600,2014-10-09,1,1,0,16
799910.01,340 east 80th street,800,2007-10-02,1,1,0,16
815290.6673,340 east 80th street,800,2009-01-23,1,1,0,16
812532.1455,340 east 80th street,800,2018-09-07,1,1,0,16
569515.7839,340 east 80th street,,2012-06-04,1,1,0,16
958336.0486,340 east 80th street,1400,2010-05-24,2,3,0,16
1470636.629,340 east 80th street,1400,2016-09-28,2,3,0,16
1039723.515,340 east 80th street,,2007-03-12,2,2,0,17
1331540.022,340 east 80th street,,2016-11-16,2,2,0,17
951446.4002,340 east 80th street,,2004-06-14,2,2,0,17
941213.865,340 east 80th street,,2011-11-04,2,2,0,17
728806.898,340 east 80th street,800,2007-10-09,1,1,0,17
686451.3069,340 east 80th street,800,2011-06-20,1,1,0,17
812184.3543,340 east 80th street,,2017-06-02,1,1,0,17
741702.4081,340 east 80th street,,2017-11-13,1,1,0,17
858743.7474,340 east 80th street,1100,2009-10-08,2,2,0,17
1379369.981,340 east 80th street,1100,2014-06-12,2,2,0,17
1314063.388,340 east 80th street,1100,2018-10-11,2,2,0,17
677439.7959,340 east 80th street,,2007-05-02,1,1,0,17
839016.7216,340 east 80th street,850,2007-10-18,1,1,0,17
544399.6251,340 east 80th street,,2004-02-24,1,1,0,17
685525.9342,340 east 80th street,,2006-04-07,1,1,0,17
776782.9274,340 east 80th street,,2017-11-09,1,1,0,17
997747.8462,340 east 80th street,1400,2010-04-13,2,2,0,17
1670351.217,340 east 80th street,1400,2014-08-20,2,2,0,17
541422.8601,340 east 80th street,1400,2010-01-14,1,1,0,17
780877.568,340 east 80th street,1400,2015-10-14,1,1,0,17
1082970.206,340 east 80th street,,2008-06-18,2,3,0,17
447936.7579,340 east 80th street,,2005-06-28,1,1,0,18
1412055.02,340 east 80th street,2000,2006-03-20,3,3,0,18
3089029.605,340 east 80th street,2000,2018-10-24,3,3,0,18
2722699.818,340 east 80th street,2000,2011-11-14,3,3,0,18
767741.9828,340 east 80th street,2000,2009-07-02,3,3,0,18
960257.9295,340 east 80th street,800,2017-05-18,1,1,0,18
747337.1314,340 east 80th street,,2011-12-07,1,1,0,18
1494129.583,340 east 80th street,,2005-10-18,1,1,0,18
926208.9674,340 east 80th street,1100,2010-06-16,2,2,0,18
1288535.021,340 east 80th street,1100,2017-08-09,2,2,0,18
941813.0446,340 east 80th street,,2004-05-26,2,2,0,19
1034457.527,340 east 80th street,,2010-12-29,2,2,0,19
531783.3618,340 east 80th street,,2004-04-28,1,1,0,19
681855.1493,340 east 80th street,,2007-06-04,1,1,0,19
460054.1353,340 east 80th street,575,2006-06-19,1,,1,19
423528.3244,340 east 80th street,575,2013-09-23,1,,1,19
509469.1976,340 east 80th street,575,2017-01-04,1,,1,19
445466.6738,340 east 80th street,,2007-04-24,1,1,0,19
463632.382,340 east 80th street,,2012-08-15,1,1,0,19
687885.9672,340 east 80th street,,2004-08-18,1,1,0,19
1835304.083,340 east 80th street,,2003-07-31,1,1,0,19
747587.0285,340 east 80th street,850,2010-06-28,1,1,0,19
991728.3681,340 east 80th street,,2012-12-11,2,3,0,19
1087846.412,340 east 80th street,,2005-06-28,1,1,0,19
460397.4371,340 east 80th street,,2014-05-27,1,1,0,1
587905.6509,340 east 80th street,750,2007-11-09,1,1,0,1
572522.1066,340 east 80th street,750,2012-12-05,1,1,0,1
985665.6187,340 east 80th street,,2017-02-15,2,2,0,1
448588.914,340 east 80th street,,2007-06-15,1,1,0,1
493563.1973,340 east 80th street,,2018-06-13,1,1,0,1
700645.9697,340 east 80th street,772,2016-04-26,1,1,0,1
496467.1932,340 east 80th street,,2007-02-14,1,1,0,1
457280.3858,340 east 80th street,,2004-08-25,1,1,0,20
755483.4194,340 east 80th street,765,2005-05-11,1,1,0,20
704244.5256,340 east 80th street,765,2009-07-16,1,1,0,20
742689.7941,340 east 80th street,765,2018-09-27,1,1,0,20
479688.8651,340 east 80th street,,2011-05-11,1,1,0,20
595271.632,340 east 80th street,,2005-02-16,1,1,0,20
507829.5418,340 east 80th street,,2003-12-29,1,1,0,20
756807.1679,340 east 80th street,,2008-05-14,1,1,0,20
696453.0731,340 east 80th street,,2018-12-19,1,1,0,20
527703.4314,340 east 80th street,575,2008-12-12,1,1,0,20
940305.3643,340 east 80th street,1100,2011-04-11,2,2,0,20
1216029.882,340 east 80th street,1100,2014-07-18,2,2,0,20
851022.2391,340 east 80th street,,2017-05-18,1,1,0,20
541564.1726,340 east 80th street,823,2003-06-13,1,1,0,20
756763.2693,340 east 80th street,823,2006-12-06,1,1,0,20
488680.525,340 east 80th street,600,2006-10-19,1,,1,20
705567.4984,340 east 80th street,,2010-12-20,1,1,0,20
1373227.506,340 east 80th street,1325,2007-07-31,1,2,0,21
548096.8917,340 east 80th street,,2007-07-13,1,1,0,21
628505.2078,340 east 80th street,,2016-08-08,1,1,0,21
581365.4378,340 east 80th street,,2013-11-14,1,1,0,21
742984.206,340 east 80th street,750,2008-05-29,1,1,0,21
723797.0198,340 east 80th street,750,2016-03-28,1,1,0,21
734910.3229,340 east 80th street,,2004-06-25,1,1,0,21
913494.8194,340 east 80th street,,2007-07-26,1,1,0,21
770536.9493,340 east 80th street,825,2007-04-30,1,1,0,21
721187.1951,340 east 80th street,825,2010-09-30,1,1,0,21
708426.801,340 east 80th street,740,2008-05-19,1,1,0,21
682039.0326,340 east 80th street,740,2011-11-01,1,1,0,21
875098.3667,340 east 80th street,1100,2004-09-02,2,2,0,2
1049623.459,340 east 80th street,1100,2007-07-30,2,2,0,2
955666.2859,340 east 80th street,,2009-04-14,1,1,0,2
961259.2544,340 east 80th street,,2007-07-26,2,2,0,2
967615.5041,340 east 80th street,,2014-11-12,2,2,0,2
1166966.74,340 east 80th street,,2018-10-16,2,2,0,2
735603.3958,340 east 80th street,,2004-02-03,1,1,0,2
609592.623,340 east 80th street,750,2004-07-22,1,1,0,2
602064.3626,340 east 80th street,750,2010-06-29,1,1,0,2
724579.3188,340 east 80th street,750,2015-10-28,1,1,0,2
452007.4959,340 east 80th street,775,2003-09-29,1,1,0,2
654741.1564,340 east 80th street,775,2007-10-24,1,1,0,2
559932.1228,340 east 80th street,750,2009-07-21,1,1,0,2
699598.4198,340 east 80th street,750,2016-08-22,1,1,0,2
927605.4495,340 east 80th street,1050,2005-10-28,2,2,0,2
971982.5395,340 east 80th street,1050,2009-04-08,2,2,0,2
541173.0761,340 east 80th street,,2011-10-11,1,1,0,2
497721.784,340 east 80th street,650,2007-10-12,1,1,0,2
580756.3019,340 east 80th street,650,2016-11-09,1,1,0,2
785161.7522,340 east 80th street,,2017-10-05,1,1,0,2
1140545.336,340 east 80th street,,2018-04-19,2,2,0,3
990390.2451,340 east 80th street,,2014-01-06,2,2,0,3
875098.3667,340 east 80th street,,2004-09-08,2,2,0,3
926295.7394,340 east 80th street,,2011-05-10,2,2,0,3
1177725.275,340 east 80th street,,2017-03-15,2,2,0,3
535034.3742,340 east 80th street,,2014-08-18,1,1,0,3
668702.09,340 east 80th street,,2007-07-27,3,3,0,3
519136.9434,340 east 80th street,750,2004-07-20,1,1,0,3
534034.1352,340 east 80th street,750,2012-10-03,1,1,0,3
692542.9626,340 east 80th street,,2014-12-31,1,1,0,3
669609.5489,340 east 80th street,840,2009-07-29,1,1,0,3
801349.4415,340 east 80th street,,2017-07-27,1,2,0,3
1015450.714,340 east 80th street,,2004-08-12,1,1,0,4
875951.9926,340 east 80th street,,2004-05-24,2,2,0,4
1167276.089,340 east 80th street,,2007-10-03,2,2,0,4
1116831.027,340 east 80th street,,2015-09-09,2,2,0,4
1666517.12,340 east 80th street,,2011-08-23,1,1,0,4
773121.0125,340 east 80th street,,2017-08-24,1,1,0,4
632491.9842,340 east 80th street,800,2018-01-04,1,1,0,4
507056.8326,340 east 80th street,,2017-05-11,1,1,0,4
523623.6051,340 east 80th street,,2004-06-22,1,1,0,4
484311.832,340 east 80th street,550,2015-11-24,1,1,0,4
554064.0403,340 east 80th street,550,2018-10-15,1,1,0,4
1051492.414,340 east 80th street,,2007-06-05,2,2,0,4
1414686.548,340 east 80th street,,2010-05-27,2,2,0,4
408138.5522,340 east 80th street,,2017-04-25,1,1,0,5
884407.0219,340 east 80th street,,2009-11-18,1,1,0,5
993270.2862,340 east 80th street,,2007-04-19,1,1,0,5
573367.6975,340 east 80th street,800,2005-02-10,1,1,0,5
652292.0606,340 east 80th street,800,2009-07-22,1,1,0,5
1011863.262,340 east 80th street,,2011-07-12,2,2,0,5
556543.8506,340 east 80th street,,2011-11-02,1,1,0,5
1153027.907,340 east 80th street,,2003-10-28,1,1,0,5
1001114.589,340 east 80th street,,2005-11-17,2,2,0,5
1398365.339,340 east 80th street,,2017-09-27,2,2,0,5
832873.4614,340 east 80th street,,2012-04-25,2,2,0,6
1157443.33,340 east 80th street,,2013-08-12,2,2,0,6
635643.5897,340 east 80th street,800,2006-09-21,1,1,0,6
413380.3232,340 east 80th street,,2005-07-12,1,1,0,6
572885.9704,340 east 80th street,,2004-07-19,1,1,0,6
1312789.798,340 east 80th street,,2017-08-22,2,2,0,6
2257692.535,340 east 80th street,,2005-07-13,2,2,0,6
413125.6631,340 east 80th street,,2009-05-20,1,,1,6
499017.4261,340 east 80th street,,2014-08-14,1,,1,6
492600.0994,340 east 80th street,,2006-05-08,1,1,0,6
762801.6921,340 east 80th street,,2007-08-10,1,1,0,6
571426.1723,340 east 80th street,,2004-09-29,1,1,0,6
658064.5567,340 east 80th street,,2009-07-27,1,1,0,6
743908.9298,340 east 80th street,,2018-07-26,1,1,0,6
1378079.079,340 east 80th street,,2016-09-19,2,2,0,6
1604256.925,340 east 80th street,,2018-08-23,3,3,0,6
493535.1013,340 east 80th street,,2018-05-08,1,,1,7
1542915.347,340 east 80th street,,2018-05-07,,1,0,7
1137405.544,340 east 80th street,,2018-05-08,2,2,0,7
1015987.705,340 east 80th street,,2004-07-21,1,1,0,7
474419.7035,340 east 80th street,,2003-12-17,1,1,0,7
707430.9918,340 east 80th street,680,2017-08-03,1,1,0,7
511684.0192,340 east 80th street,500,2008-02-25,1,,1,7
427551.1684,340 east 80th street,500,2016-05-02,1,,1,7
718589.847,340 east 80th street,,2016-03-17,1,1,0,7
499645.053,340 east 80th street,,2007-04-19,1,1,0,7
663529.3864,340 east 80th street,,2012-10-15,1,1,0,7
513084.8584,340 east 80th street,,2003-02-12,1,1,0,7
662814.5711,340 east 80th street,,2014-07-16,1,1,0,7
644707.5785,340 east 80th street,785,2015-11-11,1,1,0,7
1600000,340 east 80th street,,2017-12-18,3,3,0,8
1265049.264,340 east 80th street,1150,2006-08-28,2,2,0,8
1132439.064,340 east 80th street,1150,2008-08-14,2,2,0,8
698339.5773,340 east 80th street,,2007-08-14,1,1,0,8
778174.091,340 east 80th street,,2017-08-11,1,1,0,8
775863.8062,340 east 80th street,,2005-11-03,1,1,0,8
663522.9651,340 east 80th street,,2017-11-08,1,1,0,8
425897.9498,340 east 80th street,,2010-09-08,1,,1,8
601515.0749,340 east 80th street,750,2005-04-11,1,1,0,8
656437.8482,340 east 80th street,750,2009-04-01,1,1,0,8
471394.7474,340 east 80th street,550,2009-01-09,1,1,0,8
509235.2002,340 east 80th street,550,2013-10-17,1,1,0,8
636232.4106,340 east 80th street,,2018-02-13,1,1,0,8
1407801.239,340 east 80th street,1400,2005-04-07,2,3,0,8
1104620.483,340 east 80th street,1400,2009-08-12,2,3,0,8
1024811.543,340 east 80th street,1100,2006-08-22,2,2,0,9
1174465.699,340 east 80th street,1100,2014-08-21,2,2,0,9
1185983.685,340 east 80th street,,2006-08-15,1,1,0,9
883028.416,340 east 80th street,1100,2010-09-02,2,2,0,9
1131176.712,340 east 80th street,1100,2014-03-20,2,2,0,9
521972.5033,340 east 80th street,,2010-02-12,1,1,0,9
746661.5292,340 east 80th street,,2015-07-15,1,1,0,9
710935.8501,340 east 80th street,800,2009-02-11,1,1,0,9
645098.8185,340 east 80th street,800,2011-06-15,1,1,0,9
417640.5677,340 east 80th street,,2014-10-09,1,1,0,9
627642.4891,340 east 80th street,,2014-11-12,1,1,0,9
1808029.984,340 east 80th street,,2003-09-11,1,1,0,9
436307.55,340 east 80th street,,2017-03-16,1,1,0,9
528977.3709,340 east 80th street,,2004-09-16,1,1,0,9
1518953.014,340 east 80th street,1400,2005-08-08,2,2,0,9
1583507.593,340 east 80th street,1400,2008-07-16,2,2,0,9
467516.1336,340 east 80th street,750,2010-04-23,1,1,0,0
722094.0804,340 east 80th street,800,2017-03-06,1,1,0,0
491516.2993,340 east 80th street,,2003-09-29,1,1,0,0
763349.8738,340 east 80th street,,2005-11-10,1,1,0,0
642231.9711,340 east 80th street,,2012-04-20,1,1,0,0
788247.8726,340 east 80th street,,2018-07-27,1,1,0,0
551034.4061,340 east 80th street,500,2007-12-20,1,,1,0
